Link_ID,Length_L_km,Area_H_km2
422388,0.588,0.50476
473660,2.665,2.27094
411444,0.969,0.60646
433316,1.076,0.61765
468197,0.912,0.36407
445402,0.588,0.36527
401492,0.748,0.41739
445907,0.354,0.18881
387681,0.549,0.35454
473169,0.936,0.43915
453967,0.325,0.06288
438296,0.588,0.51649
416776,0.096,0.05057
415829,0.557,0.23994
419685,0.588,0.63094
395031,0.457,0.16453
406614,0.979,0.35396
483599,1.206,1.11777
478355,0.294,0.10033
426640,0.619,0.27751
478746,0.745,0.163
431715,0.901,0.37819
376060,1.882,1.15402
395596,0.982,0.49361
425284,0.908,0.41632
405173,0.326,0.06321
404159,0.91,0.4299
434358,0.613,0.44097
423737,0.71,0.31545
445584,0.871,0.57909
391820,0.426,0.16459
434210,0.355,0.23945
490200,1.821,1.17729
445382,0.131,0.02518
458656,0.775,0.28908
475190,0.75,0.43903
434467,1.035,0.58179
413808,1.308,0.63152
456763,0.556,0.264
364370,1.175,0.59671
412030,0.688,0.48008
410967,0.422,0.12635
475659,1.032,0.58952
410344,0.488,0.16427
362052,0.391,0.2667
466344,0.619,0.31393
392166,0.356,0.17724
467322,0.612,0.36412
428491,0.457,0.25223
432943,0.782,0.22689
398979,0.557,0.27833
378919,0.62,0.21553
393767,0.289,0.45571
403981,1.571,0.91049
481127,0.449,0.13789
432004,0.643,0.32776
451697,0.517,0.3019
458366,0.612,0.26395
475359,0.353,0.16307
483631,0.287,0.10059
383513,0.519,0.25341
408693,1.036,0.51818
372131,1.236,0.69779
461163,0.545,0.33925
463272,0.583,0.25123
457652,0.781,0.28912
450633,0.719,0.35226
410671,0.451,0.26535
392169,0.615,0.30384
433615,0.619,0.25207
463137,0.941,0.50258
405167,0.807,0.44244
406911,0.614,0.50562
446966,0.421,0.18879
415474,1.391,1.02297
435932,0.651,0.20161
440825,0.657,0.20164
466479,0.588,0.15069
375698,0.263,0.05073
391471,0.783,0.25322
426651,0.325,0.1893
443672,0.75,0.17627
393242,1.17,0.51901
419693,0.422,0.25246
420692,0.747,0.30292
399137,0.711,0.39217
464032,0.908,0.56523
420390,0.131,0.01262
433177,0.882,0.41596
442716,0.882,0.40297
444939,0.588,0.36507
398636,0.163,0.03796
452366,0.648,0.25156
391215,1.468,0.74701
434504,1.495,1.01294
434485,0.326,0.12641
436393,0.738,0.4032
389107,1.107,1.2913
379795,0.549,0.30431
398020,1.585,1.01213
420384,0.518,0.21457
460976,1.369,0.36439
480373,0.746,0.50333
392322,0.289,0.46844
376982,0.423,0.19021
429634,0.976,0.29003
380813,0.131,0.0507
440473,0.263,0.11337
381579,0.131,0.02535
390627,1.519,1.06366
399600,0.289,0.11376
396694,1.103,0.58208
391341,0.394,0.27855
424795,0.451,0.164
414697,0.422,0.15156
384985,0.615,0.29141
424778,0.163,0.02523
478177,1.459,0.60193
447660,0.813,0.11328
431014,0.619,0.1639
442530,1.076,0.70516
412662,0.819,0.3537
440688,0.425,0.12596
445381,0.982,0.67981
410533,1.103,0.50545
411147,0.326,0.15162
449814,0.488,0.11324
395600,0.263,0.21514
393618,0.482,0.21518
414161,0.588,0.34103
409132,0.747,0.41704
449511,2.026,1.24552
445901,0.546,0.27692
427677,0.457,0.10094
423449,0.488,0.17665
418193,0.488,0.11361
420140,1.073,0.74474
399616,0.163,0.05054
413211,0.451,0.20213
452363,1.452,0.81754
460214,1.6,0.87968
403533,0.394,0.11381
430910,0.263,0.06305
409672,0.614,0.29065
413807,0.903,0.50524
417533,0.355,0.25252
428867,0.163,0.05047
453482,0.517,0.33958
424154,1.339,0.41633
402565,0.525,0.1897
414974,0.457,0.15155
407272,2.102,1.49153
418948,0.547,0.23986
480346,1.237,0.99249
405683,0.422,0.13906
419989,0.719,0.47966
430169,0.776,0.39087
421950,0.451,0.27763
480424,0.776,0.34058
423604,0.751,0.26497
437343,0.192,0.15118
464042,0.258,0.0628
471106,0.719,0.38905
381101,0.589,0.22816
412671,0.783,0.4422
416737,0.294,0.08839
399740,0.457,0.3289
460363,0.775,0.33927
467171,0.516,0.35163
444695,0.68,0.25178
434749,0.355,0.25208
457047,0.294,0.10059
473453,1.399,0.90329
475866,1.879,0.91571
400475,1.65,0.88547
478353,0.162,0.03762
423597,0.68,0.26496
455338,0.425,0.27662
462905,0.516,0.27637
426839,0.739,0.47933
481925,0.573,0.55151
447376,1.138,0.52859
445770,0.354,0.11329
454366,1.254,0.84255
424155,0.355,0.1514
456117,0.641,0.35203
387294,1.231,0.67136
410001,0.585,0.44229
423147,0.841,0.32807
466341,0.707,0.27626
450508,0.613,0.17613
428853,0.421,0.11356
446035,0.804,0.52865
446333,0.657,0.22658
478744,0.544,0.33856
401669,0.259,0.15179
374232,0.749,0.27906
372133,0.356,0.26643
377850,0.519,0.27869
395581,0.426,0.20249
427512,0.457,0.25226
428866,0.325,0.32787
462486,1.157,0.8164
376065,0.589,0.26632
404502,0.355,0.29079
419981,0.847,0.2272
425458,0.096,0.02523
428480,1.013,0.55492
454354,0.612,0.37723
447383,0.383,0.27687
472039,0.425,0.16313
434495,0.711,0.29141
440818,0.425,0.11338
415797,0.294,0.27788
490864,1.399,0.41327
446772,0.679,0.32725
408229,1.073,0.82171
432003,0.588,0.17651
408079,0.882,0.46766
480313,0.131,0.02508
472709,0.707,0.37643
401357,0.844,0.43004
406440,0.457,0.12641
423755,0.425,0.16403
442535,0.65,0.28963
377837,1.142,0.78607
396182,0.711,0.45559
450224,0.39,0.1384
455779,1.302,0.47776
425280,0.355,0.17662
434569,1.101,0.59231
406195,0.588,0.22755
430893,0.163,0.03782
479802,0.294,0.07525
483333,0.456,0.51398
418030,0.584,0.18938
449650,1.2,0.69199
367379,0.163,0.12674
435062,0.619,0.23944
386009,0.652,0.31671
448929,0.192,0.10065
415478,1.199,0.63144
467637,0.487,0.40178
462906,0.556,0.26381
401884,0.489,0.35416
412465,0.91,0.5306
430356,0.163,0.07565
470235,0.258,0.06276
445755,0.354,0.12587
456479,0.942,0.60345
422720,0.688,0.265
386158,0.386,0.26604
483573,2.23,1.53026
416750,0.163,0.01264
393058,0.585,0.27851
390824,0.588,0.2026
427672,0.68,0.22705
387685,0.549,0.53174
464470,0.525,0.28888
431521,1.393,0.99601
427656,0.588,0.26486
405172,0.259,0.0885
478743,0.802,0.61443
405856,0.72,0.36662
387675,0.748,0.49393
402244,0.883,0.27824
450223,0.842,0.27679
413983,0.614,0.49264
388245,0.519,0.59524
482463,0.881,0.28828
398961,0.711,0.31627
395599,0.457,0.16452
437340,0.651,0.18898
387918,1.651,1.15264
477127,1.008,0.37624
416235,1.688,1.5551
419482,0.782,0.25246
430912,0.421,0.18912
430682,0.163,0.03782
468357,0.425,0.2762
416028,0.326,0.17679
460677,0.588,0.27644
424526,0.394,0.11355
481626,0.75,0.37603
422386,1.923,0.82033
444153,0.9,0.65469
432505,0.913,0.20169
454352,0.517,0.31437
450636,0.45,0.22645
480361,0.875,0.7043
406908,0.681,0.41715
468195,0.774,0.41431
451688,1.917,0.94349
427689,0.71,0.4036
412444,1.106,0.5306
481927,0.325,0.20056
383508,1.713,1.35587
405011,0.355,0.27815
435742,0.805,0.93259
482793,1.088,0.62666
451054,0.842,0.4403
416739,0.751,0.51775
402562,1.17,0.64497
457644,1.253,0.8171
482259,0.869,0.38857
414296,0.422,0.34102
400315,0.585,0.26563
424302,0.588,0.2397
375930,0.883,0.41846
413800,0.096,0.02526
422866,1.045,0.55524
395036,0.588,0.40501
408243,0.882,0.18959
421566,0.882,0.41656
407893,0.72,0.29071
477121,1.127,0.61453
480323,0.898,0.62741
431238,0.939,0.80681
465865,1.306,0.92934
430164,0.517,0.26478
420388,0.751,0.36599
398506,0.518,0.35423
393992,0.482,0.27847
403064,1.634,0.7588
421092,0.488,0.17671
414159,0.74,0.31577
433467,0.288,0.12604
455494,0.488,0.17603
450227,1.196,0.70455
454140,0.65,0.365
438465,0.613,0.25194
412304,0.882,0.3411
440470,0.45,0.20153
445080,0.488,0.23919
458365,1.224,0.56562
420401,0.518,0.26505
472362,0.42,0.12548
476952,0.325,0.15051
411274,0.518,0.20217
445753,0.671,0.42799
413530,1.176,0.84625
434581,0.425,0.16389
451689,2.403,1.40903
420888,0.588,0.3029
462134,0.162,0.03769
446316,1.925,1.29645
408427,1.332,0.87216
476336,0.516,0.25084
434403,0.288,0.13867
442273,0.425,0.12594
477119,0.812,0.31352
388862,0.525,0.32927
414676,1.01,0.90966
425289,0.457,0.13878
468871,0.162,0.03766
424165,0.557,0.76955
428666,0.945,0.6052
410350,0.131,0.02527
456290,0.456,0.1383
469780,0.75,0.43934
433166,0.557,0.15126
478175,0.611,0.35112
454134,0.488,0.18877
446330,1.263,0.62934
453808,0.425,0.16349
474731,0.353,0.12545
463278,0.287,0.2638
417673,0.651,0.3409
379362,0.525,0.25358
395755,0.585,0.32904
419992,0.68,0.18934
427675,1.529,1.34992
434498,0.131,0.02539
396192,0.193,0.08859
422157,0.288,0.13882
387496,0.426,0.20266
452688,0.781,0.42765
480376,0.131,0.21396
419682,0.588,0.47961
370099,0.457,0.13959
410359,0.614,0.24008
454175,0.488,0.20169
489413,0.587,0.23797
446180,0.325,0.28951
484381,0.907,0.30076
388108,0.675,0.60798
412296,0.651,0.42969
404167,0.457,0.15173
443834,0.619,0.20145
390626,1.104,0.68378
392333,0.914,0.40512
418196,0.422,0.21463
414816,1.095,0.63147
394686,0.783,0.25315
380130,0.783,0.51967
401500,0.518,0.16442
429484,0.843,0.29003
391219,0.426,0.16459
468375,0.325,0.22599
414823,1.258,0.90923
431247,0.488,0.12607
424681,0.643,0.21447
470938,1.787,1.17979
418527,0.588,0.17675
386970,0.783,0.25335
438459,0.851,0.22676
430688,0.355,0.1639
475358,0.618,0.2007
380809,0.589,0.25352
406434,0.452,0.24018
487871,0.943,0.86497
371012,1.594,0.92631
406909,0.74,0.68258
463458,0.516,0.23867
393238,0.588,0.7089
424515,0.649,0.21448
468544,0.556,0.18831
480397,0.421,0.22684
432001,0.294,0.10085
415798,0.945,0.63158
365938,0.846,0.34273
421744,1.439,0.51739
422374,1.366,0.71926
483632,0.613,0.70448
391337,1.356,0.73436
393069,1.356,0.65828
420408,0.547,0.26509
400689,1.471,0.74626
451059,1.617,0.9686
405676,1.547,1.09987
483603,0.456,0.18848
400142,0.518,0.31624
440835,1.176,0.66757
442974,1.101,0.4533
391216,0.588,0.17727
392161,0.426,0.20255
487695,0.618,0.30068
465446,0.877,0.56525
414162,0.259,0.12631
438282,0.613,0.28975
428167,0.421,0.12612
434587,0.584,0.23955
445377,2.266,1.05743
397217,0.452,0.20246
407074,0.422,0.11376
395039,0.294,0.07592
475865,0.456,0.27595
402045,0.674,0.29088
431513,0.619,0.30257
420545,0.71,0.32816
435740,0.163,0.06301
408409,0.394,0.18958
414155,0.74,0.55576
480363,0.425,0.25156
417854,0.425,0.17676
476956,0.912,0.45155
396184,0.585,0.21514
379354,1.495,0.81134
422992,1.137,0.47949
407079,0.163,0.10113
395047,0.289,0.21516
443322,1.461,0.69259
483328,0.325,0.13787
451853,0.679,0.33963
473832,0.516,0.276
427359,0.847,0.65588
460822,1.175,0.47749
387694,0.289,0.13922
364003,1.73,0.92679
377838,1.231,1.30572
464313,0.394,0.5275
405866,0.914,0.49305
390123,0.426,0.22794
453480,0.258,0.10061
478173,0.583,0.20064
406910,0.193,0.07584
432165,0.951,0.39087
399610,0.999,0.61939
471856,0.764,0.61491
425468,0.425,0.17661
480311,0.258,0.10029
415136,0.451,0.27785
418345,0.643,0.26512
388857,1.453,0.87389
416758,0.688,0.34103
447258,0.517,0.18878
407555,0.62,0.316
411856,0.585,0.34112
441273,0.776,0.40303
474737,0.556,0.35128
411140,0.94,0.40433
467643,0.545,0.31389
394178,0.813,0.22784
396384,0.879,0.37965
422574,0.62,0.21453
415805,0.844,0.41699
430357,0.259,0.12609
399585,0.259,0.11378
419186,0.457,0.13886
401196,0.489,0.18972
469631,0.612,0.30126
417689,0.851,0.30302
458658,0.877,0.40219
438619,0.619,0.27717
487690,0.449,0.16288
421391,0.518,0.29028
380293,0.519,0.35495
431243,0.909,0.39084
491932,0.75,0.43823
434395,0.325,0.06295
393462,0.588,0.15191
385718,1.533,1.07683
399446,0.426,0.18976
478375,0.611,0.36364
455346,1.975,1.28263
453129,1.844,1.20733
444931,0.488,0.13848
369629,0.326,0.10153
480310,0.191,0.06268
436704,0.872,0.35279
447533,0.287,0.20134
449648,1.563,0.85561
381748,0.525,0.49433
410003,0.72,0.25276
410007,0.294,0.18962
383331,0.589,0.20276
435940,1.239,0.84428
388850,0.519,0.25318
397820,0.452,0.15183
467504,0.456,0.13811
423732,0.131,0.02523
423906,0.68,0.41635
449654,0.456,0.10066
405311,0.518,0.27814
483621,0.163,0.03772
408415,0.681,0.51826
406014,0.851,0.5436
449835,0.737,0.302
431875,0.421,0.34036
486162,1.286,0.95211
471103,0.258,0.13797
430687,0.968,0.51691
486037,0.992,0.60139
441894,0.421,0.50382
454343,0.383,0.17604
468374,0.258,0.21343
417874,0.71,0.40398
376977,0.809,0.51991
439219,1.076,0.3779
423756,0.872,0.36591
456885,1.129,0.6663
413214,0.751,0.44213
480419,0.939,0.66845
386501,0.549,0.39271
374809,0.457,0.12684
382233,0.356,0.21545
406611,0.385,0.16433
450913,0.354,0.10064
426648,0.62,0.29024
399667,0.844,0.48071
483575,0.258,0.0878
464467,0.449,0.25119
410010,1.138,0.70763
429641,0.421,0.32786
401205,0.588,0.31621
430182,0.643,0.40363
429023,0.451,0.22699
409292,0.355,0.18957
440836,0.613,0.34006
395046,0.394,0.15188
402701,0.489,0.18971
389394,0.356,0.40524
411304,0.548,0.30323
414285,0.355,0.21472
429642,1.035,0.88276
432341,0.394,0.1891
477634,0.162,0.02508
441615,0.325,0.27708
374017,0.097,0.01269
473995,1.29,0.79039
454353,0.192,0.07545
401350,0.681,0.25297
390487,1.174,0.55719
428842,1.065,0.76935
435752,0.421,0.23958
454193,0.715,0.20121
436705,1.072,0.51656
440811,0.709,0.26449
479353,0.881,0.43883
392326,0.356,0.11394
446769,0.871,0.32723
416244,0.62,0.27782
450630,0.85,0.33977
418932,1.208,0.6438
449679,0.163,0.0252
462910,1.128,0.54017
477626,0.294,0.1254
396930,0.394,0.30369
402693,0.578,0.42989
410531,0.326,0.05054
419342,0.588,0.16411
424510,0.163,0.07569
424667,0.751,0.39109
399447,0.944,0.77171
427659,0.806,0.44144
438471,0.719,0.47876
484831,0.095,0.02506
442274,0.751,0.32747
467333,0.746,0.72855
361875,0.616,0.3302
420391,0.457,0.2019
456759,1.033,0.49029
424809,0.422,0.23977
453811,0.995,0.62884
471240,0.42,0.1506
410341,1.014,0.44227
413693,0.588,0.2652
414685,0.163,0.07585
464477,1.061,0.56518
400895,0.644,0.77162
432667,0.882,0.39077
411299,0.518,0.26533
444143,0.096,0.02518
480360,0.163,0.01258
392865,0.645,0.34181
470632,0.841,0.26357
393982,0.457,0.0886
492433,0.819,0.31305
464466,1.224,0.38937
408423,0.425,0.32861
366084,0.846,0.39348
431384,0.294,0.1765
412292,0.62,0.35376
393068,0.851,0.55713
398515,0.259,0.12649
452503,0.804,0.49063
417258,0.882,0.2904
388831,0.259,0.05066
486033,1.508,1.0399
395602,0.518,0.17716
434055,0.425,0.31508
463273,1.061,0.60295
400317,0.457,0.26564
400896,0.518,0.29093
435451,1.339,0.98299
391214,0.868,0.59511
449822,0.877,0.62915
449247,0.456,0.17615
414817,0.71,0.37889
392463,0.263,0.11391
443320,1.188,0.71771
434352,1.435,1.03336
434429,0.355,0.34131
470044,0.425,0.18824
424315,0.355,0.1514
364742,0.72,0.21583
411453,0.651,0.61899
412043,0.259,0.06317
436549,0.709,0.3528
417408,0.747,0.35361
411131,1.208,0.66967
476097,0.456,0.25085
381594,0.752,0.4689
408701,0.577,0.37913
427178,0.872,0.37839
402687,0.452,0.48056
370287,0.616,0.2411
463141,0.516,0.18843
430519,0.747,0.42869
461706,0.389,0.21358
370839,1.939,1.57341
385848,0.326,0.24071
472364,0.096,0.06274
410969,0.457,0.13898
435772,0.451,0.27722
418189,0.457,0.18937
395580,1.549,1.15166
430059,1.245,0.63048
423297,0.882,0.50453
403982,0.425,0.15173
430351,0.488,0.13869
420709,0.457,0.18937
449513,0.613,0.25165
399635,0.452,0.27817
429756,0.584,0.17653
444944,0.738,0.47838
472536,0.781,0.37645
413529,0.326,0.08842
418347,0.751,0.29036
445376,0.9,0.49094
487469,1.183,0.73914
461707,0.545,0.37691
434938,0.613,0.27729
483327,0.394,0.1504
398518,1.585,1.20166
407562,1.355,0.93538
367385,0.131,0.01266
450010,1.013,0.27678
447389,0.39,0.23911
411864,2.259,1.68051
394545,0.489,0.36707
413518,0.294,0.16422
388111,0.589,0.27866
367384,1.628,1.30485
399666,0.193,0.07593
442096,0.715,0.39054
387689,0.783,0.8228
377840,1.014,0.44362
422709,1.131,0.85812
400701,0.819,0.29092
447116,0.294,0.10069
393990,0.426,0.1519
399683,0.096,0.06323
477129,0.353,0.16303
416019,0.39,0.18943
444400,0.457,0.31473
401488,1.045,0.29089
431873,0.384,0.17649
442095,0.78,0.31493
447795,1.044,0.49079
404333,0.879,0.45519
486172,0.611,0.23804
399733,0.585,0.13915
419339,0.649,0.34083
480407,0.584,0.69347
394164,0.711,0.39236
486031,1.286,0.81439
434378,0.325,0.07556
388861,0.326,0.08865
399135,0.879,0.27832
430354,0.719,0.25217
445409,0.719,0.45318
431869,0.651,0.15128
393240,0.457,0.13925
454348,1.071,1.33303
440834,1.026,0.61716
417850,0.945,0.42927
387677,0.131,0.02533
423743,0.422,0.21449
485627,0.258,0.16289
400687,0.294,0.0253
369926,0.163,0.02538
394175,0.426,0.10126
451348,0.913,0.3774
447386,1.063,0.83056
483608,0.162,0.15076
392164,0.588,0.21516
453969,0.657,0.3144
409677,0.451,0.21483
432329,0.294,0.15126
483638,1.06,0.60157
431512,1.521,0.51689
425114,0.751,0.328
369420,0.489,0.12691
438803,0.394,0.20155
471239,0.719,0.23844
424151,1.045,0.51727
480624,0.456,0.23819
459340,0.556,0.23878
433162,0.968,0.63025
436701,0.131,0.0126
394671,0.883,0.4683
454357,0.65,0.79207
453800,1.033,0.70426
418936,0.192,0.11361
426467,0.913,0.52978
478005,0.943,0.45145
441925,0.584,0.1763
424309,0.457,0.08833
426626,1.039,0.52975
458047,0.516,0.31423
405519,0.588,0.11379
365779,0.387,0.15233
436384,1.201,1.02089
439513,0.488,0.25192
422862,0.619,0.21452
419695,0.584,0.12623
475025,0.688,0.47667
400699,0.681,0.31618
395402,0.548,0.25312
423441,1.035,0.37853
462732,0.425,0.18843
410963,0.969,0.45485
460670,1.238,0.35184
429029,0.457,0.21438
463452,0.456,0.2261
445401,0.325,0.32747
453639,0.425,0.11319
430514,0.619,0.32782
402702,0.422,0.21502
460676,0.294,0.02514
412661,0.982,0.55582
439060,0.709,0.31492
424529,0.657,0.32802
417267,1.036,0.36616
434211,0.851,0.5041
395952,0.426,0.12655
435775,1.456,0.93249
447670,0.163,0.15105
471101,0.162,0.0878
420695,0.288,0.13884
416770,0.096,0.02527
411877,0.999,0.48008
468356,0.588,0.23853
457044,0.516,0.32684
434214,0.259,0.11342
436086,0.421,0.27721
402885,0.489,0.20233
385155,1.194,0.92481
455497,0.546,0.32691
463131,0.583,0.15074
393993,0.519,0.22784
390624,0.525,0.24059
454523,0.877,0.80478
430680,0.421,0.27738
432940,0.751,0.23949
396382,0.585,0.21513
462149,0.641,0.55294
388099,0.717,0.41787
407085,0.716,0.32865
434491,0.096,0.02537
467796,0.965,0.64031
457043,1.1,0.38969
483605,0.325,0.18845
471104,0.325,0.25086
419838,0.751,0.25245
464031,0.354,0.20097
436099,0.782,0.25201
474901,0.287,0.18816
375444,0.688,0.24098
423453,0.619,0.17665
479528,0.618,0.30095
445380,0.294,0.13847
423443,0.451,0.23974
480439,0.162,0.03761
445254,0.421,0.22658
416736,0.451,0.29042
446975,0.163,0.08813
382402,0.589,0.1901
470048,0.425,0.16317
447805,0.911,0.50339
450374,0.425,0.16356
442988,0.425,0.25183
454157,0.259,0.13855
405313,0.481,0.35399
483869,2.339,1.61659
402559,0.783,0.21499
377156,0.616,0.27897
411684,1.924,1.12456
418938,0.355,0.32821
453964,0.619,0.31439
405004,1.371,0.6069
419177,0.588,0.21461
468881,1.061,0.53986
426480,0.651,0.21443
427186,0.939,0.26487
421952,0.814,0.34072
446962,0.525,0.18878
447797,0.584,0.35235
405859,0.294,0.08849
447667,0.488,0.36502
393770,0.422,0.29115
404515,0.882,0.25289
463129,1.295,0.4899
435413,0.355,0.36548
455774,1.062,0.57836
389600,1.205,0.82315
402898,0.489,0.18969
416021,1.796,1.17449
411305,0.192,0.07581
482459,0.556,0.25067
365080,0.589,0.15234
423735,0.872,0.46685
445582,0.85,0.56646
449824,0.287,0.22652
440815,0.354,0.16376
466985,0.096,0.02511
417844,1.502,0.82059
399608,0.294,0.22754
389099,0.422,0.53182
420143,1.764,0.82049
393615,0.751,0.32911
460671,0.588,0.36439
442264,0.846,0.30223
420387,0.163,0.03786
441136,0.588,0.25189
392464,1.046,0.88594
402390,0.457,0.03794
480415,0.488,0.21442
468358,0.263,0.10043
442839,0.709,0.55403
372600,0.423,0.11418
420697,0.68,0.35339
383127,0.845,0.48141
419336,0.488,0.56805
399687,1.199,1.0376
468196,0.912,0.38918
388479,0.589,0.21531
392692,0.422,0.11394
478012,0.912,0.32605
446766,1.105,0.50345
468539,0.394,0.25108
449815,0.456,0.18873
425444,0.325,0.10091
